Timestamp,Milliseconds,X,Y,Z
2019-06-13 19:49:00,34302,6.8914223,-9.52989,-1.5653961
2019-06-13 19:49:00,34402,8.229475,-14.841666,-1.3697227
2019-06-13 19:49:00,34503,6.900099,-11.470476,-0.9895427
2019-06-13 19:49:01,34602,1.8490419,-7.2232966,-0.48303497
2019-06-13 19:49:01,34702,2.7750235,-6.480769,-2.0548477
2019-06-13 19:49:01,34802,2.8783283,-6.9197216,0.619447
2019-06-13 19:49:01,34902,5.4919157,-10.1495,-0.5918467
2019-06-13 19:49:01,35003,7.0822115,-16.72076,-3.7841794
2019-06-13 19:49:01,35102,6.8887696,-11.56136,0.81660473
2019-06-13 19:49:01,35202,2.9487753,-5.9985576,-2.5270607
2019-06-13 19:49:01,35302,4.0114083,-8.418961,-0.69937503
2019-06-13 19:49:01,35402,4.8344774,-8.633942,-0.69791937
2019-06-13 19:49:01,35502,5.4403925,-8.484983,-0.47375506
2019-06-13 19:49:02,35603,4.1081057,-9.083859,-0.78588235
2019-06-13 19:49:02,35702,4.906495,-8.747445,0.07519709
2019-06-13 19:49:02,35802,5.0256014,-8.5656395,-0.48767015
2019-06-13 19:49:02,35902,5.242957,-8.189098,-0.3949475
2019-06-13 19:49:02,36003,7.0168977,-7.912128,-0.4611137
2019-06-13 19:49:02,36102,5.854886,-7.6335387,-0.075225815
2019-06-13 19:49:02,36203,6.876885,-7.6773047,-0.8660019
2019-06-13 19:49:02,36303,5.46195,-7.81454,0.60615444
2019-06-13 19:49:02,36402,6.1051474,-7.376066,0.42429087
2019-06-13 19:49:02,36502,7.4215083,-8.254432,0.4231991
2019-06-13 19:49:03,36602,6.2694182,-8.167608,1.2851309
2019-06-13 19:49:03,36703,6.105339,-7.817988,1.4028393
2019-06-13 19:49:03,36802,5.621959,-9.173729,1.7151965
2019-06-13 19:49:03,36902,4.5072284,-9.065233,1.3990374
2019-06-13 19:49:03,37002,4.3710365,-8.80278,1.6504861
2019-06-13 19:49:03,37103,5.072653,-10.395174,4.435824
2019-06-13 19:49:03,37202,4.787053,-8.896977,0.07067683
2019-06-13 19:49:03,37302,2.5253847,-10.404166,1.4015849
2019-06-13 19:49:03,37402,3.3199055,-9.210092,-0.32852277
2019-06-13 19:49:03,37503,4.7414293,-10.061278,-1.0065416
2019-06-13 19:49:04,37602,5.433411,-8.190277,-2.5238237
2019-06-13 19:49:04,37702,6.4664707,-7.8995824,-0.413584
2019-06-13 19:49:04,37802,6.1392217,-7.797934,-1.0955963
2019-06-13 19:49:04,37903,5.607996,-8.165368,-0.51944596
2019-06-13 19:49:04,38002,5.5226474,-7.8188214,-0.46393883
2019-06-13 19:49:04,38102,5.9086313,-8.109296,-1.1845648
2019-06-13 19:49:04,38202,5.401434,-8.076284,-0.6613647
2019-06-13 19:49:04,38303,5.785943,-7.482254,-0.6205771
2019-06-13 19:49:04,38402,4.940703,-8.340249,-1.8286912
2019-06-13 19:49:04,38502,5.2480516,-8.707922,-1.585651
2019-06-13 19:49:05,38602,5.186923,-8.143934,-1.2407615
2019-06-13 19:49:05,38702,4.579006,-7.718408,-1.396107
